review_id,order_id,review_date,rating,review_text
50,72708,2025-02-19,5,Packaging was good and product as described.
51,75892,2023-10-17,4,Packaging was good and product as described.
52,30119,2025-01-07,5,Packaging was good and product as described.
53,52522,2023-02-09,1,Delivery was delayed without updates.
54,54586,2024-10-11,5,"Great experience, will order again."
55,92330,2024-08-05,5,"Fast delivery, happy with the courier."
56,58657,2025-02-13,5,"Great experience, will order again."
57,40190,2025-03-17,4,Packaging was good and product as described.
58,18222,2024-04-19,5,Packaging was good and product as described.
59,22845,2024-02-17,4,Packaging was good and product as described.
60,65864,2025-03-28,5,"Courteous delivery person, smooth experience."
61,87092,2023-06-21,5,"Fast delivery, happy with the courier."
62,49893,2024-12-12,5,"Great experience, will order again."
63,84585,2023-10-22,5,"Courteous delivery person, smooth experience."
64,72182,2025-03-08,2,Packaging was torn and item missing parts.
65,17724,2023-04-15,5,"Early delivery, pleasantly surprised."
66,81662,2025-03-11,4,"Courteous delivery person, smooth experience."
67,25817,2023-03-20,3,Timely but packaging could be better.
68,39190,2023-01-09,5,"Early delivery, pleasantly surprised."
69,72945,2024-01-19,4,"Delivered on time, excellent service."
70,81933,2023-02-10,5,"Great experience, will order again."
71,46028,2023-03-04,4,"Fast delivery, happy with the courier."
72,43970,2025-01-12,5,"Great experience, will order again."
73,16535,2024-11-29,4,"Great experience, will order again."
74,7074,2024-05-11,4,"Delivered on time, excellent service."
75,54156,2023-11-17,4,"Delivered on time, excellent service."
76,97755,2024-02-21,4,"Courteous delivery person, smooth experience."
77,83799,2023-07-01,5,"Delivered on time, excellent service."
78,36107,2024-12-02,4,"Early delivery, pleasantly surprised."
79,51187,2025-03-16,4,"Early delivery, pleasantly surprised."
80,78980,2024-01-20,4,"Courteous delivery person, smooth experience."
81,16978,2025-07-21,1,Delivery was delayed without updates.
82,87068,2024-10-02,4,"Delivered on time, excellent service."
83,8309,2025-05-20,4,"Delivered on time, excellent service."
84,43732,2023-06-11,2,Delivery was delayed without updates.
85,51283,2025-06-28,5,"Great experience, will order again."
86,83426,2023-09-02,5,"Great experience, will order again."
87,81381,2023-01-05,4,Packaging was good and product as described.
88,17052,2023-05-11,3,Delivery was okay.
89,6797,2024-12-14,5,"Fast delivery, happy with the courier."
90,75258,2024-08-27,5,"Delivered on time, excellent service."
91,9533,2023-11-03,5,"Great experience, will order again."
92,43794,2023-10-31,5,Packaging was good and product as described.
93,36946,2024-08-11,4,Packaging was good and product as described.
94,37725,2024-05-02,4,"Courteous delivery person, smooth experience."
95,7851,2024-09-24,3,Delivery was okay.
96,83120,2025-08-19,2,Poor communication from courier.
97,24756,2025-07-12,4,"Courteous delivery person, smooth experience."
98,74003,2023-01-29,5,"Early delivery, pleasantly surprised."
99,22001,2023-08-10,5,Packaging was good and product as described.
100,72281,2024-02-27,5,"Courteous delivery person, smooth experience."
101,77374,2023-02-07,5,"Courteous delivery person, smooth experience."
102,40302,2025-01-15,1,Package arrived late and damaged.
103,31471,2024-09-11,3,"Average experience, nothing special."
104,67529,2024-12-10,4,Packaging was good and product as described.
105,86339,2025-05-08,2,Package arrived late and damaged.
106,2921,2023-05-28,5,"Fast delivery, happy with the courier."
107,53634,2024-11-04,5,"Courteous delivery person, smooth experience."
108,35349,2023-08-06,5,"Delivered on time, excellent service."
109,1793,2024-09-24,5,"Early delivery, pleasantly surprised."
110,5470,2024-11-22,4,"Courteous delivery person, smooth experience."
111,80444,2024-09-04,4,"Great experience, will order again."
112,43237,2025-03-27,2,Poor communication from courier.
113,73622,2024-11-04,4,"Great experience, will order again."
114,74783,2024-03-06,2,Package arrived late and damaged.
115,64240,2023-11-03,5,"Delivered on time, excellent service."
116,36113,2024-11-07,5,"Great experience, will order again."
117,68278,2024-04-08,5,"Fast delivery, happy with the courier."
118,45080,2025-05-09,2,Poor communication from courier.
119,23117,2023-04-02,5,"Delivered on time, excellent service."
120,40593,2023-06-30,3,"Average experience, nothing special."
121,83552,2023-04-01,4,"Fast delivery, happy with the courier."
122,62127,2024-01-29,5,"Courteous delivery person, smooth experience."
123,3088,2023-06-10,4,"Great experience, will order again."
124,24624,2024-12-10,3,Product fine but delivery tracking was confusing.
125,94356,2024-01-19,3,Delivery was okay.
126,4282,2024-02-23,4,Packaging was good and product as described.
127,39676,2025-08-21,4,"Courteous delivery person, smooth experience."
128,10612,2023-08-08,5,"Early delivery, pleasantly surprised."
129,42141,2023-02-10,4,"Early delivery, pleasantly surprised."
130,64492,2025-06-14,2,Packaging was torn and item missing parts.
131,11884,2025-03-07,5,"Courteous delivery person, smooth experience."
132,88177,2025-02-16,4,"Early delivery, pleasantly surprised."
133,83933,2025-02-23,3,Delivery was okay.
134,47574,2023-05-15,4,"Fast delivery, happy with the courier."
135,57311,2023-09-03,4,"Early delivery, pleasantly surprised."
136,73857,2024-12-08,3,Product fine but delivery tracking was confusing.
137,84050,2024-04-02,5,Packaging was good and product as described.
138,66415,2024-04-11,2,Delivery person was rude.
139,19394,2025-09-03,3,Delivery was okay.
140,32218,2025-02-21,3,Delivery was okay.
141,49168,2024-02-10,4,"Delivered on time, excellent service."
142,1003,2025-01-15,5,"Courteous delivery person, smooth experience."
143,51143,2023-12-28,5,"Courteous delivery person, smooth experience."
144,52021,2023-02-27,4,"Early delivery, pleasantly surprised."
145,9952,2025-01-31,5,Packaging was good and product as described.
146,37417,2023-12-30,5,"Early delivery, pleasantly surprised."
147,22595,2024-03-31,2,Packaging was torn and item missing parts.
148,11462,2024-04-21,3,Timely but packaging could be better.
149,2438,2025-05-13,4,"Great experience, will order again."
150,30981,2023-03-14,5,"Early delivery, pleasantly surprised."
151,96987,2023-11-30,3,Product fine but delivery tracking was confusing.
152,87306,2023-05-07,2,Poor communication from courier.
153,14772,2024-05-08,4,Packaging was good and product as described.
154,81879,2023-03-16,5,Packaging was good and product as described.
155,98605,2024-10-11,5,Packaging was good and product as described.
156,3905,2025-09-05,3,Delivery was okay.
157,12808,2024-05-18,4,"Delivered on time, excellent service."
158,80940,2025-01-28,2,Package arrived late and damaged.
159,34660,2023-07-09,4,"Great experience, will order again."
160,74580,2023-09-18,3,Product fine but delivery tracking was confusing.
161,27288,2024-02-16,4,"Great experience, will order again."
162,54463,2024-04-20,5,"Fast delivery, happy with the courier."
163,76566,2024-06-16,5,"Early delivery, pleasantly surprised."
164,46994,2024-07-12,4,"Delivered on time, excellent service."
165,30947,2023-05-28,4,Packaging was good and product as described.
166,61071,2023-08-03,5,"Courteous delivery person, smooth experience."
167,72737,2023-05-28,5,"Early delivery, pleasantly surprised."
168,81944,2023-07-06,4,"Fast delivery, happy with the courier."
169,89929,2023-11-10,5,"Courteous delivery person, smooth experience."
170,86307,2023-08-22,2,"Wrong item delivered, disappointed."
171,39716,2024-05-03,5,"Fast delivery, happy with the courier."
172,35475,2024-11-29,1,"Wrong item delivered, disappointed."
173,69779,2024-08-31,3,Product fine but delivery tracking was confusing.
174,22840,2025-01-28,4,"Early delivery, pleasantly surprised."
175,51831,2024-06-26,5,"Courteous delivery person, smooth experience."
176,99132,2024-04-16,5,"Courteous delivery person, smooth experience."
177,65640,2023-05-20,4,Packaging was good and product as described.
178,84640,2024-10-14,5,"Courteous delivery person, smooth experience."
179,83916,2025-09-11,4,"Early delivery, pleasantly surprised."
180,21839,2023-08-29,5,"Fast delivery, happy with the courier."
181,37562,2024-09-13,5,"Delivered on time, excellent service."
182,32440,2024-09-10,5,"Great experience, will order again."
183,72896,2025-07-02,5,Packaging was good and product as described.
184,8868,2023-11-05,3,"Average experience, nothing special."
185,49454,2024-05-31,5,"Great experience, will order again."
186,34629,2024-10-10,5,"Great experience, will order again."
187,91341,2023-02-05,4,"Courteous delivery person, smooth experience."
188,81715,2024-01-08,3,Product fine but delivery tracking was confusing.
189,63957,2023-06-05,3,Timely but packaging could be better.
190,78662,2024-10-27,5,"Early delivery, pleasantly surprised."
191,52899,2025-03-19,4,"Courteous delivery person, smooth experience."
192,69985,2023-10-01,5,"Delivered on time, excellent service."
193,28137,2024-02-17,2,Poor communication from courier.
194,93898,2024-12-01,3,Timely but packaging could be better.
195,52186,2025-09-30,3,Timely but packaging could be better.
196,9726,2024-12-03,1,Delivery person was rude.
197,67774,2023-12-06,4,"Great experience, will order again."
198,67079,2024-03-01,3,Timely but packaging could be better.
199,38342,2023-03-10,3,Delivery was okay.
200,39242,2023-12-07,5,"Great experience, will order again."
201,61479,2025-03-31,4,Packaging was good and product as described.
202,4008,2023-06-04,5,"Early delivery, pleasantly surprised."
203,67453,2024-08-08,5,Packaging was good and product as described.
204,13920,2023-06-27,4,"Fast delivery, happy with the courier."
205,77304,2023-06-05,1,"Wrong item delivered, disappointed."
206,86848,2023-02-22,3,Delivery was okay.
207,23899,2025-05-08,5,Packaging was good and product as described.
208,17304,2025-03-09,5,"Delivered on time, excellent service."
209,61021,2024-11-24,2,"Wrong item delivered, disappointed."
210,81317,2023-03-11,5,"Courteous delivery person, smooth experience."
211,47901,2023-07-03,5,"Delivered on time, excellent service."
212,63021,2024-10-25,4,"Courteous delivery person, smooth experience."
213,1251,2023-01-23,5,"Fast delivery, happy with the courier."
214,68591,2024-10-25,5,"Courteous delivery person, smooth experience."
215,37290,2025-04-10,1,Delivery was delayed without updates.
216,27274,2024-08-09,4,"Courteous delivery person, smooth experience."
217,20297,2024-11-03,5,"Early delivery, pleasantly surprised."
218,51799,2024-10-24,1,Package arrived late and damaged.
219,20255,2024-11-21,4,"Great experience, will order again."
220,13023,2024-06-02,4,"Courteous delivery person, smooth experience."
221,1799,2024-10-24,5,"Delivered on time, excellent service."
222,77784,2023-10-08,3,"Average experience, nothing special."
223,95875,2025-06-28,5,"Early delivery, pleasantly surprised."
224,50647,2025-09-25,4,"Fast delivery, happy with the courier."
225,12503,2024-01-01,2,Poor communication from courier.
226,31654,2025-05-04,4,Packaging was good and product as described.
227,42048,2024-08-04,3,Timely but packaging could be better.
228,98590,2025-05-10,5,"Delivered on time, excellent service."
229,8734,2025-09-05,3,"Average experience, nothing special."
230,53778,2024-01-11,1,Package arrived late and damaged.
231,67219,2024-07-23,4,Packaging was good and product as described.
232,7605,2023-11-03,4,Packaging was good and product as described.
233,62875,2025-04-26,1,Delivery person was rude.
234,71600,2023-02-23,3,"Average experience, nothing special."
235,16524,2025-04-08,5,"Great experience, will order again."
236,35537,2024-09-26,3,Product fine but delivery tracking was confusing.
237,44333,2024-11-24,5,"Great experience, will order again."
238,73308,2025-05-05,4,"Fast delivery, happy with the courier."
239,2092,2024-06-13,3,Product fine but delivery tracking was confusing.
240,6335,2024-03-09,3,Product fine but delivery tracking was confusing.
241,14661,2025-01-14,4,"Early delivery, pleasantly surprised."
242,63081,2024-08-29,2,"Wrong item delivered, disappointed."
243,87387,2024-03-28,2,Delivery was delayed without updates.
244,10554,2024-04-20,5,"Great experience, will order again."
245,57472,2025-05-27,5,"Courteous delivery person, smooth experience."
246,57009,2023-12-13,5,"Delivered on time, excellent service."
247,41141,2023-01-25,5,Packaging was good and product as described.
248,4802,2024-05-19,5,Packaging was good and product as described.
249,27293,2024-04-12,4,"Great experience, will order again."
250,76965,2025-03-29,2,Package arrived late and damaged.
251,65116,2023-05-07,2,Poor communication from courier.
252,88578,2024-10-29,5,"Courteous delivery person, smooth experience."
253,58305,2025-08-06,5,"Courteous delivery person, smooth experience."
254,47530,2024-09-07,4,"Fast delivery, happy with the courier."
255,5498,2023-02-01,4,"Delivered on time, excellent service."
256,70632,2023-06-05,5,"Great experience, will order again."
257,53984,2025-07-12,5,"Delivered on time, excellent service."
258,50570,2024-05-30,3,"Average experience, nothing special."
259,87291,2025-03-01,4,"Great experience, will order again."
260,25977,2024-04-26,5,Packaging was good and product as described.
261,94101,2024-03-24,2,Delivery person was rude.
262,18742,2025-01-17,5,"Fast delivery, happy with the courier."
263,8712,2024-08-26,4,"Courteous delivery person, smooth experience."
264,57419,2023-03-02,4,"Courteous delivery person, smooth experience."
265,93103,2023-12-03,5,"Courteous delivery person, smooth experience."
266,79071,2025-04-11,5,"Great experience, will order again."
267,51504,2023-10-10,5,Packaging was good and product as described.
268,22866,2024-07-10,5,"Delivered on time, excellent service."
269,78998,2025-01-25,4,"Delivered on time, excellent service."
270,88351,2024-04-13,5,"Great experience, will order again."
271,35659,2023-07-04,3,"Average experience, nothing special."
272,37392,2023-07-12,4,"Early delivery, pleasantly surprised."
273,64606,2025-03-13,5,"Early delivery, pleasantly surprised."
274,26732,2025-05-21,4,"Delivered on time, excellent service."
275,92468,2025-01-11,4,"Courteous delivery person, smooth experience."
276,56109,2023-02-13,4,"Delivered on time, excellent service."
277,99836,2024-10-30,2,Delivery was delayed without updates.
278,92826,2025-03-14,3,Product fine but delivery tracking was confusing.
279,340,2023-05-12,5,Packaging was good and product as described.
280,72373,2025-06-01,3,Product fine but delivery tracking was confusing.
281,95961,2023-11-24,4,"Fast delivery, happy with the courier."
282,68517,2023-01-02,5,"Early delivery, pleasantly surprised."
283,89107,2024-08-11,3,Timely but packaging could be better.
284,32396,2024-04-04,3,"Average experience, nothing special."
285,30575,2024-07-04,5,"Great experience, will order again."
286,58954,2025-04-12,2,"Wrong item delivered, disappointed."
287,81324,2024-04-20,4,Packaging was good and product as described.
288,37938,2023-12-29,4,"Great experience, will order again."
289,82565,2025-02-08,3,Delivery was okay.
290,94157,2024-08-08,2,Packaging was torn and item missing parts.
291,23433,2024-08-17,5,"Delivered on time, excellent service."
292,68605,2023-07-08,4,"Early delivery, pleasantly surprised."
293,53271,2023-04-15,5,Packaging was good and product as described.
294,59185,2024-03-20,4,"Fast delivery, happy with the courier."
295,32524,2024-09-19,5,Packaging was good and product as described.
296,44417,2025-07-24,4,"Great experience, will order again."
297,54728,2025-02-16,1,Delivery person was rude.
298,44372,2024-02-11,5,"Fast delivery, happy with the courier."
299,37628,2024-01-24,4,"Delivered on time, excellent service."
300,65470,2024-12-14,4,Packaging was good and product as described.
301,69734,2025-04-11,4,"Great experience, will order again."
302,81495,2023-04-08,4,"Early delivery, pleasantly surprised."
303,34403,2024-01-01,5,"Early delivery, pleasantly surprised."
304,34215,2025-09-13,4,"Fast delivery, happy with the courier."
305,56405,2023-09-28,5,Packaging was good and product as described.
306,4814,2023-07-30,4,Packaging was good and product as described.
307,21478,2023-02-28,2,Packaging was torn and item missing parts.
308,32921,2023-06-29,4,"Delivered on time, excellent service."
309,99288,2023-12-14,5,Packaging was good and product as described.
310,65719,2023-12-21,4,"Great experience, will order again."
311,64478,2025-02-10,1,Delivery was delayed without updates.
312,65449,2025-08-26,5,"Great experience, will order again."
313,56650,2024-04-05,5,"Delivered on time, excellent service."
314,56014,2023-10-02,4,"Great experience, will order again."
315,69335,2024-01-06,4,Packaging was good and product as described.
316,91547,2025-03-16,5,"Delivered on time, excellent service."
317,56712,2023-05-24,3,Product fine but delivery tracking was confusing.
318,52188,2024-10-21,5,Packaging was good and product as described.
319,37383,2024-04-03,2,Poor communication from courier.
320,62872,2025-08-07,4,"Delivered on time, excellent service."
321,3538,2023-05-06,2,"Wrong item delivered, disappointed."
322,9731,2025-05-11,4,"Courteous delivery person, smooth experience."
323,14844,2023-10-01,4,"Early delivery, pleasantly surprised."
324,15109,2024-08-29,5,"Courteous delivery person, smooth experience."
325,40983,2024-08-28,5,"Delivered on time, excellent service."
326,49180,2024-08-21,2,"Wrong item delivered, disappointed."
327,83118,2024-03-27,5,"Fast delivery, happy with the courier."
328,5423,2023-09-10,5,"Fast delivery, happy with the courier."
329,57176,2024-08-06,4,"Early delivery, pleasantly surprised."
330,26778,2024-01-17,4,"Great experience, will order again."
331,727,2025-05-21,2,Delivery person was rude.
332,8408,2025-07-08,4,Packaging was good and product as described.
333,14681,2024-05-01,4,"Fast delivery, happy with the courier."
334,23517,2023-10-06,4,"Early delivery, pleasantly surprised."
335,38691,2024-04-13,2,Poor communication from courier.
336,72215,2025-03-26,5,"Courteous delivery person, smooth experience."
337,61732,2025-03-17,5,"Delivered on time, excellent service."
338,66986,2024-12-02,5,Packaging was good and product as described.
339,1768,2024-08-30,4,"Early delivery, pleasantly surprised."
340,98469,2024-03-12,2,"Wrong item delivered, disappointed."
341,4567,2024-07-31,4,"Delivered on time, excellent service."
342,61535,2025-09-19,4,Packaging was good and product as described.
343,38950,2024-12-23,4,"Fast delivery, happy with the courier."
344,85132,2024-04-12,5,"Great experience, will order again."
345,45151,2023-11-17,2,"Wrong item delivered, disappointed."
346,6828,2023-04-14,3,Delivery was okay.
347,36194,2023-02-13,4,"Fast delivery, happy with the courier."
348,50528,2025-03-09,4,"Early delivery, pleasantly surprised."
349,77895,2024-09-22,5,"Fast delivery, happy with the courier."
350,13189,2024-04-24,5,"Delivered on time, excellent service."
351,37380,2024-02-10,5,"Early delivery, pleasantly surprised."
352,94164,2024-12-21,5,"Great experience, will order again."
353,47514,2024-10-14,3,"Average experience, nothing special."
354,84407,2023-09-14,5,"Courteous delivery person, smooth experience."
355,20468,2024-11-15,3,"Average experience, nothing special."
356,85986,2023-12-15,5,"Early delivery, pleasantly surprised."
357,14267,2024-10-27,5,"Fast delivery, happy with the courier."
358,26694,2024-09-08,4,"Great experience, will order again."
359,53391,2023-10-08,5,"Courteous delivery person, smooth experience."
360,67106,2025-08-30,5,"Courteous delivery person, smooth experience."
361,2691,2025-04-11,2,Delivery was delayed without updates.
362,75420,2024-08-03,4,"Courteous delivery person, smooth experience."
363,46618,2023-11-26,5,"Delivered on time, excellent service."
364,71760,2025-07-16,5,"Fast delivery, happy with the courier."
365,51869,2023-03-08,5,"Delivered on time, excellent service."
366,95582,2024-12-05,4,"Great experience, will order again."
367,43344,2025-03-16,4,"Early delivery, pleasantly surprised."
368,6211,2023-03-07,5,"Great experience, will order again."
369,47574,2023-04-06,3,"Average experience, nothing special."
370,41483,2025-08-31,5,"Delivered on time, excellent service."
371,92653,2024-10-03,5,"Delivered on time, excellent service."
372,13331,2023-09-10,5,"Great experience, will order again."
373,64916,2024-10-13,2,"Wrong item delivered, disappointed."
374,14036,2023-11-10,4,"Early delivery, pleasantly surprised."
375,32239,2024-02-17,5,"Fast delivery, happy with the courier."
376,75021,2023-10-09,3,Delivery was okay.
377,52700,2023-09-05,5,"Delivered on time, excellent service."
378,42621,2025-07-13,5,"Early delivery, pleasantly surprised."
379,55413,2024-12-30,5,"Fast delivery, happy with the courier."
380,16109,2025-09-01,5,Packaging was good and product as described.
381,31304,2023-03-18,5,"Delivered on time, excellent service."
382,31367,2023-03-09,5,"Great experience, will order again."
383,42180,2024-02-05,3,Timely but packaging could be better.
384,42538,2023-10-31,4,"Great experience, will order again."
385,26606,2025-05-04,5,"Early delivery, pleasantly surprised."
386,22233,2024-05-03,3,Delivery was okay.
387,3129,2024-11-28,4,Packaging was good and product as described.
388,16378,2024-08-07,5,"Delivered on time, excellent service."
389,62926,2024-08-23,5,"Delivered on time, excellent service."
390,6693,2023-09-19,5,"Courteous delivery person, smooth experience."
391,80978,2024-01-01,3,Timely but packaging could be better.
392,32968,2023-11-23,3,Product fine but delivery tracking was confusing.
393,19755,2023-03-06,5,"Courteous delivery person, smooth experience."
394,51679,2025-07-02,3,Delivery was okay.
395,53259,2023-06-13,5,Packaging was good and product as described.
396,68986,2024-09-26,4,"Delivered on time, excellent service."
397,38520,2023-05-23,4,"Courteous delivery person, smooth experience."
398,18443,2025-08-20,3,"Average experience, nothing special."
399,48754,2023-09-06,5,"Courteous delivery person, smooth experience."
400,18057,2023-10-13,5,"Early delivery, pleasantly surprised."
401,79519,2023-04-03,4,"Delivered on time, excellent service."
402,43296,2023-11-17,4,"Courteous delivery person, smooth experience."
403,28822,2025-02-07,4,"Delivered on time, excellent service."
404,36542,2023-11-30,5,"Courteous delivery person, smooth experience."
405,84192,2023-07-17,4,"Great experience, will order again."
406,28313,2023-04-14,5,"Delivered on time, excellent service."
407,7559,2025-02-25,5,"Early delivery, pleasantly surprised."
408,32435,2023-01-19,4,"Fast delivery, happy with the courier."
409,52546,2025-03-30,5,"Delivered on time, excellent service."
410,41945,2023-03-17,5,"Courteous delivery person, smooth experience."
411,72561,2024-12-29,4,"Early delivery, pleasantly surprised."
412,22385,2025-06-01,4,"Fast delivery, happy with the courier."
413,47140,2025-04-15,5,"Courteous delivery person, smooth experience."
414,25520,2024-11-06,4,"Delivered on time, excellent service."
415,20429,2025-05-23,3,"Average experience, nothing special."
416,60983,2024-07-15,5,"Courteous delivery person, smooth experience."
417,31092,2024-03-05,4,"Fast delivery, happy with the courier."
418,51157,2023-06-07,2,Delivery was delayed without updates.
419,79326,2024-10-06,5,Packaging was good and product as described.
420,6704,2023-07-23,4,"Early delivery, pleasantly surprised."
421,81979,2024-12-14,4,"Delivered on time, excellent service."
422,87031,2025-07-06,3,Product fine but delivery tracking was confusing.
423,20379,2024-01-13,4,"Fast delivery, happy with the courier."
424,97900,2025-04-24,4,"Courteous delivery person, smooth experience."
425,73951,2023-11-29,5,"Courteous delivery person, smooth experience."
426,84779,2024-04-13,5,"Early delivery, pleasantly surprised."
427,36216,2024-03-28,1,Delivery person was rude.
428,13139,2025-01-12,4,"Fast delivery, happy with the courier."
429,87179,2025-05-03,3,Delivery was okay.
430,96769,2024-07-02,5,"Courteous delivery person, smooth experience."
431,32349,2025-01-03,3,Timely but packaging could be better.
432,11017,2024-02-17,5,Packaging was good and product as described.
433,77893,2024-09-08,5,"Delivered on time, excellent service."
434,6781,2023-11-12,4,Packaging was good and product as described.
435,29164,2023-03-21,4,Packaging was good and product as described.
436,27468,2025-06-25,5,"Courteous delivery person, smooth experience."
437,34962,2023-06-28,5,"Delivered on time, excellent service."
438,36654,2024-05-24,5,Packaging was good and product as described.
439,74803,2025-03-27,5,"Fast delivery, happy with the courier."
440,61550,2024-12-13,3,Timely but packaging could be better.
441,14264,2023-05-27,5,Packaging was good and product as described.
442,28606,2023-01-04,5,Packaging was good and product as described.
443,70025,2024-10-01,4,"Courteous delivery person, smooth experience."
444,81004,2025-07-20,4,"Early delivery, pleasantly surprised."
445,88049,2023-12-13,5,"Fast delivery, happy with the courier."
446,70519,2023-09-29,5,"Fast delivery, happy with the courier."
447,30129,2025-08-06,5,"Courteous delivery person, smooth experience."
448,87860,2025-05-13,3,"Average experience, nothing special."
449,28568,2024-05-26,4,"Fast delivery, happy with the courier."
450,72478,2024-08-17,4,"Fast delivery, happy with the courier."
451,38990,2023-06-23,5,"Great experience, will order again."
452,12549,2024-05-03,5,"Courteous delivery person, smooth experience."
453,70254,2025-07-01,3,"Average experience, nothing special."
454,25801,2024-04-28,2,Poor communication from courier.
455,86600,2024-05-02,5,Packaging was good and product as described.
456,10797,2023-10-27,5,"Early delivery, pleasantly surprised."
457,71623,2023-08-31,3,Timely but packaging could be better.
458,93726,2024-07-08,4,"Fast delivery, happy with the courier."
459,13495,2025-06-16,3,Timely but packaging could be better.
460,90818,2023-05-22,4,"Courteous delivery person, smooth experience."
461,90250,2024-11-24,4,"Delivered on time, excellent service."
462,60007,2025-07-10,4,"Delivered on time, excellent service."
463,77457,2023-05-22,3,Delivery was okay.
464,18231,2024-06-22,4,"Courteous delivery person, smooth experience."
465,12600,2023-10-17,5,"Courteous delivery person, smooth experience."
466,16224,2025-08-09,5,"Delivered on time, excellent service."
467,88560,2023-12-24,2,Delivery was delayed without updates.
468,38311,2023-10-08,4,"Early delivery, pleasantly surprised."
469,25760,2023-12-22,5,"Delivered on time, excellent service."
470,16961,2025-01-20,4,"Delivered on time, excellent service."
471,97472,2025-07-09,5,"Fast delivery, happy with the courier."
472,53755,2024-11-08,5,Packaging was good and product as described.
473,78826,2024-09-19,5,"Early delivery, pleasantly surprised."
474,39369,2023-04-25,4,"Courteous delivery person, smooth experience."
475,44900,2025-08-03,4,"Early delivery, pleasantly surprised."
476,75710,2023-08-21,5,"Courteous delivery person, smooth experience."
477,300,2024-01-14,3,"Average experience, nothing special."
478,12418,2024-11-14,4,"Fast delivery, happy with the courier."
479,95122,2025-06-25,3,Delivery was okay.
480,414,2024-02-10,5,"Great experience, will order again."
481,13086,2025-03-08,4,"Courteous delivery person, smooth experience."
482,42931,2024-06-10,5,"Delivered on time, excellent service."
483,62039,2024-07-08,4,"Courteous delivery person, smooth experience."
484,39568,2025-03-10,4,Packaging was good and product as described.
485,96992,2024-07-21,1,Packaging was torn and item missing parts.
486,31205,2025-01-04,4,"Courteous delivery person, smooth experience."
487,3729,2023-02-19,3,"Average experience, nothing special."
488,39050,2025-08-14,2,Package arrived late and damaged.
489,90294,2024-03-09,4,"Courteous delivery person, smooth experience."
490,55027,2025-08-13,4,"Courteous delivery person, smooth experience."
491,28610,2023-02-01,4,"Delivered on time, excellent service."
492,99662,2025-04-07,2,Delivery person was rude.
493,57781,2023-10-17,5,"Great experience, will order again."
494,75838,2023-09-22,2,Poor communication from courier.
495,74155,2024-09-20,5,"Courteous delivery person, smooth experience."
496,34950,2024-04-22,1,Packaging was torn and item missing parts.
497,45594,2023-05-22,1,Package arrived late and damaged.
498,48899,2024-09-25,4,"Great experience, will order again."
499,21227,2025-04-03,3,Delivery was okay.
